160.086956522	-0.0505509597794	299	Rn7s2	False
122.89632107	-0.20543759956	299	Rn7s1	True
121.712471994	-0.831118371564	1339	Gm15564	False
73.2859174964	-0.403040650981	703	Gm1821	True
73.1875	0.309527799661	736	Ppia	True
65.7661596958	0.477546935252	2104	Hspa8	True
45.7288702929	-0.00197332484763	1195	Ubb	True
38.7953939394	-0.670651923311	4125	Calm1	True
38.3992869875	-0.294358274703	561	Ndufa12	True
35.3872926886	-0.0577651038426	4281	Ppp3ca	True
33.6234939759	0.257322220891	332	Rn7sk	False
33.5233892321	0.537190678374	1133	Atp6v0c-ps2	True
32.891458235	0.263205785187	2119	Snap25	True
32.76875	0.17898492633	1920	Actb	False
29.3352847259	0.304060285042	1879	Atp5b	True
28.5102362205	-0.678989286746	635	Atp6v1f	True
27.6512345679	0.208630468844	648	Sod1	True
25.3824561404	-0.382445440391	2850	Hsp90aa1	False
25.1157702826	-0.437697653933	1097	Calm2	False
23.8832271762	0.156531960661	942	Fth1	True
23.1712328767	-0.290897476909	292	Atp5k	False
22.6720430108	0.454806581655	372	Gm10012	False
22.3627223511	0.53667333608	1293	Nrgn	False
21.9977116705	-0.837577403407	437	Snhg3	False
21.6228991597	-0.640431379013	1904	Stmn2	True
21.2181693049	0.148653395092	1453	Ckmt1	True
20.8440366972	-0.68983597687	436	Uqcr11	False
20.5318930041	-0.282215714403	972	LOC102636299	True
20.1733232856	0.325846932436	1327	Atp6v1g2	True
19.5572397288	-0.381769129245	2507	Hsp90ab1	False
19.2590408805	-0.331764071035	2544	Eid1	True
19.0635155096	-0.0816969698634	677	Myl6	False
18.7116451017	0.0640630615173	1623	Ldha	True
18.4194630872	0.20097329769	894	Tpt1	True
18.2100456621	-0.0593072978448	657	Ndufb5	True
18.081920904	-0.199468524074	1416	Prdx2	True
17.572080292	0.034076020198	1096	Psma4	True
16.7434531735	0.456059888703	2253	Zcchc18	True
16.7106918239	-0.594872608173	477	Ndufa7	True
16.6708305199	0.239813596277	2962	Etv1	True
16.3740554156	0.286864244312	1588	Arpc1a	True
16.3709677419	0.0218246132394	7130	Atp2b1	True
16.3198689956	0.458438421346	1832	Pgam1	True
16.1754385965	0.144825343668	1710	Morf4l1b	True
16.0122850123	-0.350285154796	407	Rpl36	True
15.9028340081	-0.469751065742	494	Ndufa1	False
15.7035361842	0.42191498686	2432	Atp5a1	True
15.491646778	-0.367564930182	419	Slirp	True
15.3370656371	0.24820727165	2590	Atp1b1	False
15.2691680261	-0.0508902552948	613	Gm10080	False
15.2113899614	-0.651169853054	1036	Psmb6	True
15.1291528239	-0.00300600115031	2408	Ubc	False
14.9250814332	0.275557862021	1535	Schip1	True
14.9092970522	-0.0572873610788	441	Rplp2	True
14.6805069201	-0.196378642681	5997	Ttc3	True
14.4226542688	0.283844519907	2366	Nov	True
14.3525641026	-0.758466526443	468	Lsm7	False
14.1198428291	-0.433478860954	509	Ndufs5	False
13.9790076336	-0.654541333403	524	Rps18	False
13.8225806452	-0.274045599595	744	Cox4i1	True
13.8079710145	0.700176286988	1104	Manbal	True
13.7309612984	0.852265917319	1602	Pura	True
13.6245318352	-0.0848997597756	1068	Oaz1	True
13.4962406015	-0.143127840493	532	LOC108168464	True
13.3678350515	0.117306796835	2425	Atxn10	True
13.252	-0.542460609719	500	BC002163	True
13.1296137339	-0.0880078609011	1165	Hsbp1	True
13.125297383	-0.353037982089	1261	Eif1	True
13.053296891	0.539852984152	2927	Ndrg4	True
13.0019267823	-0.305874687198	519	Gm13306	True
13.0019267823	-0.305874687198	519	Ccl27b	True
12.7953340403	-0.570987001678	943	Rpl6	True
12.7864693446	-0.599894291755	946	Psma2	True
12.6980676329	-0.8115905271	414	Ndufc1	False
12.5738575983	-0.031164248469	1882	Uqcrc2	True
12.5531453362	-0.834597480253	461	Gm7429	False
12.5351629503	-0.452830188679	583	1600020E01Rik	True
12.5178197065	-0.161347007469	1431	Arpc2	True
12.3535564854	-0.1289914582	478	Zbed5	True
12.1687041565	-0.566370422116	1227	Scg5	False
12.1685393258	0.48755371575	1780	Khdrbs3	True
12.1428571429	-0.0777104035484	917	Eif1b	True
12.1350844278	-0.464072512853	533	Ndufb7	True
12.0062893082	-0.319511571031	477	Atp5j2	False
11.8653295129	-0.151862464183	349	Ndufa3	True
11.8234797297	0.445159632541	2368	Atp6ap2	True
11.7119266055	0.135963503975	545	Cox8a	False
11.5879277567	0.578072816784	2104	Pkm	True
11.5333935018	0.320582363382	1108	Slc25a4	False
11.4614855571	0.0743244063058	1454	Skp1a	True
11.3971530249	0.27198839555	1405	Aldoa	False
11.3902798233	-0.336767093487	679	Pfdn5	True
11.3882820258	0.15442928451	1007	Olfm1	True
11.3841642229	-0.546277956309	341	Usmg5	False
11.2234375	-0.759038702492	640	Fabp3	True
11.1138814016	0.475517180122	1484	Hpca	False
11.1086749285	0.0538407363811	1049	Sdhb	True
11.0597900502	0.495268279144	2191	Prnp	True
11.0468178493	0.494237944391	1367	Acot7	True
11.0320512821	-0.737294126022	468	Rplp1	False
10.9794444444	0.887772211821	1800	Ndfip1	True
10.9552454283	0.304970714927	2078	Ywhae	True
10.9080675422	0.189629509155	2665	Zfand5	True
10.8389830508	0.188476261153	1652	Ndn	True
10.7876756066	0.585859592706	3132	App	False
10.757493188	-0.329388315127	734	Pomp	True
10.6109422492	-0.795239865603	658	Rpl17-ps8	True
10.534562212	0.679272562271	2387	Gm5454	True
10.5071574642	-0.281840825128	489	Rpl36a	True
10.5052337753	0.692263283674	1433	Rab3a	True
